f1,f2,f3,f4,f5,label
0.6947525566891549,0.4366733480433175,0.6512865655397185,0.052679757879967,0.1696860575542065,0
0.8235952241719372,0.7770473774916045,0.3175106314984421,0.4669826068731723,0.6296708499744517,1
0.4693928151092005,0.8622819080990722,0.1205923740378828,0.1887354757569262,0.0305932363011702,0
0.9175888257193642,0.4188712459266087,0.7133809883583802,0.9859860961985714,0.1518236173402514,1
0.7391219251564187,0.7407676855585692,0.7437822886986605,0.739436963073789,0.6034186506527874,1
0.426746890819037,0.3674037286860048,0.3467440081403654,0.1106816126406189,0.0794572057434896,0
0.750442541370718,0.3663190831089987,0.3399427652197839,0.8810373505596784,0.3809255747759945,0
0.7884169658545922,0.3771563815674209,0.455539953402916,0.0478858878945931,0.7177029412882,0
0.4829927623476867,0.1184970475398938,0.0555599159429979,0.232145843317058,0.4141004111200534,0
0.121980675759083,0.2304599717146084,0.3445155532281029,0.7541506391619014,0.2089178448634394,0
0.9812917558827888,0.4679780710395205,0.6335559937147273,0.8092758539698631,0.8833602369173164,1
0.0296610829572195,0.336705074948228,0.3549576380079136,0.2873546385364701,0.3574957806022343,0
0.2570898573096998,0.8653183403324101,0.2672610059773365,0.185292459718836,0.5502426229068641,1
0.5496975780901442,0.4251567793021881,0.8975748143970247,0.8786264285294223,0.4219142314976628,1
0.3846063412694614,0.4403582449146398,0.6524447283291414,0.2855327048664445,0.214070014853014,1
0.7858895949271955,0.6906468579006213,0.0103447001906157,0.9420207606909284,0.6798101928386657,0
0.2665230044334179,0.5581129688743822,0.7405329118608617,0.6344633216851471,0.0819500665208957,0
0.7294895755158488,0.0491957194937165,0.2098425629250632,0.7635417272535783,0.4258897398390795,0
0.0301790113217584,0.9308552630292648,0.9970202243351852,0.0136822684647052,0.6250388030925231,1
0.7152737836722849,0.0556616574681974,0.1692698536957486,0.3339149270208703,0.0677089055329177,1
0.4504146372417713,0.7776825879244089,0.1312536415040763,0.8650345711847364,0.3772012279417762,0
0.6319203374839504,0.2098534970072161,0.3251577271862508,0.4700831856833799,0.5837154969123,0
0.6496607469200901,0.5042980129591145,0.4950900618104084,0.4960950765491194,0.9565430943892936,1
0.4540727549584696,0.7366387515089237,0.5177086924123099,0.3115284974285243,0.5302790953014614,1
0.9134551437680196,0.278845192520983,0.7265304307981549,0.779979915708932,0.7835843113732027,1
0.4515880692400048,0.7845328920467215,0.2141327141801777,0.1728629554722462,0.558031847086479,0
0.6398800446642947,0.4962490310249567,0.6690726477317547,0.512102023934713,0.843840990559251,1
0.1835451845955852,0.4451745686618501,0.9793859503176864,0.7747928800005418,0.6039699407228584,1
0.1038044670622446,0.1806147859885618,0.4183791470708852,0.3608634918789944,0.510538575343751,0
0.7593477164687666,0.3349144046834409,0.3737798096520105,0.2982145534227968,0.3043009883019476,1
0.7115032882993005,0.5179935790766661,0.5278384918660606,0.0191936916990479,0.5259611710977525,1
0.4931985241852374,0.7581226657988711,0.5795100999687851,0.2894272512410473,0.4645339274357837,1
0.938417028636656,0.1597578854109852,0.8832126480124887,0.1260478598327068,0.9904326905943563,1
0.7413968666608856,0.8538520452954612,0.9390025498631752,0.413101137510765,0.6914918701533129,1
0.9460063259001495,0.6392218519504136,0.088348720761904,0.4319723736534663,0.4522888186936368,0
0.7485485927159135,0.504208530989532,0.8954679072235563,0.1271796035240622,0.4113738472793294,1
0.3238496151305584,0.3717731828921048,0.3752881521181941,0.5207839799692646,0.6865675343078445,0
0.9799812671594084,0.9338807361781944,0.871843868481339,0.7111108312561297,0.7607653022213698,1
0.6223369390500878,0.6165644297397717,0.7633196772428831,0.6429156946067653,0.0833312420269688,1
0.9292350382240432,0.752298404351896,0.857157552930524,0.4912280122668095,0.5898375102045245,1
0.3890274916844837,0.9567764136665198,0.4592538158006404,0.1121788325413265,0.4148106827174743,1
0.5343146277738323,0.7867946892634929,0.788026204577294,0.9510461799528002,0.5341949878266953,1
0.5638405901973279,0.1803849911281352,0.2478694945270838,0.520471818626961,0.9338784934051187,0
0.4702001411871337,0.6664608409487215,0.3933919085580933,0.9271107625296308,0.8219355078959597,1
0.6037902337490534,0.3021064782903158,0.5911273096226255,0.6037978611672506,0.1901008688557883,1
0.6544857055789842,0.0267134876186651,0.3098200437958688,0.7567561250312304,0.6113992643916026,0
0.629751960758423,0.6041571901849986,0.3054700893373435,0.3781521166082038,0.3938788624864084,0
0.6291958038642094,0.3576309372749249,0.6361655424490203,0.2269574197216167,0.5225740899279483,1
0.598817153225984,0.0882263553521141,0.2601430394764239,0.1895045788139246,0.2730629638345349,0
0.790471264337206,0.1793126831337791,0.7536470776946079,0.5945473296419974,0.7703398695850598,1
0.777535251954716,0.2733551933777066,0.4242428551752638,0.9078193346235643,0.2464294692842273,0
0.3730804327759979,0.1677465674967058,0.1437435364260928,0.2094054809282222,0.1636264326276043,0
0.7610851740114482,0.4597825208751418,0.8279404882357534,0.9980284390066444,0.3602305206098112,1
0.5202016551372095,0.1053717431928649,0.4489155724850637,0.4076098856494454,0.1318756398426979,0
0.6481014046311115,0.7025186710945867,0.7313459112041001,0.5926347629549717,0.7122509753420493,1
0.1443384089173095,0.0243643696648419,0.5997937826839996,0.8638397076668882,0.9281913136954756,0
0.2143574780853859,0.18987461791132,0.7062314580265946,0.39128246036715,0.1772935317190438,0
0.1816282008214044,0.263070806387311,0.1338331532135305,0.9485814628624284,0.1246829490860256,0
0.5452541405229641,0.0882164577788198,0.1331053082195161,0.2324651867956795,0.3807569253813461,0
0.7870625110061181,0.6248640040738853,0.3637467830658187,0.4941450631971822,0.599275399032216,0
0.9193429689215644,0.3290902217681425,0.002451100779,0.5749411697769771,0.8836010749153338,0
0.8486932711758501,0.7866568562474996,0.9871869772185474,0.1028736443191582,0.6794164227174526,1
0.4309009239299023,0.577515231143518,0.941064100764764,0.1836696348247388,0.1275875926430737,1
0.3325594053034822,0.5453295707503751,0.4540801577085578,0.9003343807863097,0.6895025346332719,1
0.5010299889926819,0.1525615749148509,0.2645366184692441,0.560780126185141,0.1111764021187633,1
0.1615507613406112,0.1868135363856043,0.7064337051996145,0.6142662213614,0.0238090222925122,0
0.4955627093286003,0.0174852757805921,0.5031178207491003,0.7727783404830799,0.2147311912137481,0
0.7893327718355913,0.4912934396638899,0.774734156960261,0.4222025146335695,0.8285284475322268,1
0.5343984144429998,0.0391880112419155,0.8927677316432919,0.4864680977554131,0.6561006094351615,1
0.1678485689629135,0.4870622207336728,0.3719063757083939,0.7505673492074924,0.1869554421095791,0
0.3231315025918576,0.0747292418255936,0.0555355914064112,0.8737645581704698,0.0264615725803105,0
0.3483048082639847,0.4665773778705006,0.3053773143197529,0.2196117034044535,0.6875268672088196,0
0.0884446888225648,0.8083655422223236,0.6092281674029842,0.5388739208292126,0.9185426983099252,1
0.6064308979222179,0.2006718900578784,0.671976684847284,0.9648764699912096,0.3060110771104447,1
0.8761674273798165,0.9148856439892232,0.147799640880896,0.7809181176986881,0.3627579142610476,0
0.7726291076015981,0.2073048090582763,0.5991305882239485,0.2059882100893177,0.589707701418537,0
0.8377429957402727,0.3790745418490545,0.591347391385704,0.3807408984859721,0.3298992140742802,0
0.0490201959312571,0.4869712491699297,0.7484968317672486,0.5344529947133595,0.826639100371047,0
0.5647079504125004,0.4486122751326837,0.1184157202961386,0.6533496015700064,0.9469382079692348,0
0.5004700562640729,0.5823633016613248,0.182524957719238,0.6980248243274981,0.9525192953061986,1
0.9078972632482564,0.8883009793601537,0.5932555048034762,0.4876109940218508,0.689594653822116,1
0.6971405417475611,0.397410121735166,0.3076227582308736,0.8009744363435577,0.6574226711159871,1
0.353443329150203,0.4754616607209914,0.6465763389752206,0.9171852498655736,0.9553290041147128,1
0.1544590783234625,0.9451728687376308,0.0999354292033645,0.8491365513922037,0.2875712317465106,0
0.5249086484158603,0.4688457561984562,0.7954891235680134,0.5798358231615424,0.0586152828226212,1
0.8125421498919048,0.1790169742931399,0.4935704044011977,0.8451643728443599,0.8148649577582239,1
0.6388591976007736,0.2258442220035967,0.790085020644246,0.1451890103249313,0.2900025953779389,1
0.3689290896823987,0.5130669675943166,0.8434967132550081,0.0615026354833297,0.5018419618619333,1
0.8002292366492202,0.861545711306206,0.8489162257927617,0.7316948263417336,0.0663786881014675,1
0.7908025301707063,0.4223435232781615,0.6173469486994447,0.5350647887144004,0.2048779012818778,1
0.6091415764490817,0.0092303763030586,0.1137349678785485,0.7477310664004049,0.2144769181341287,0
0.201813402927484,0.2354763450261862,0.1633642412325598,0.1760846641867978,0.6121969000171947,0
0.252537222335449,0.419737613615739,0.0929947298438393,0.3318425138300558,0.0488929745378721,0
0.8124934482401227,0.4734329270268792,0.631752323554808,0.1249648889442911,0.674643137121351,1
0.3785294386625214,0.2200052387129246,0.2617024893577115,0.0953465880986048,0.9398749372498608,0
0.207131914448516,0.976355007805536,0.161535615275367,0.2109534111442146,0.1676668575864998,0
0.2570856838615021,0.2285273269470951,0.1231458548916891,0.3623416139703009,0.4259056936412896,0
0.8343128572984863,0.926334299715551,0.0852092298410281,0.7056944151206646,0.0516568026453354,0
0.3082336200373833,0.8393606721147346,0.7611618377911323,0.7446217593953233,0.0136566749327681,0
0.5652572475421966,0.9455160844620106,0.7991907556251934,0.0792186885630458,0.0048947820333755,1
0.4123177628343386,0.2311281149411944,0.2762854911648219,0.649155538875627,0.1348032464801819,0
0.8654616529941512,0.6378674590508278,0.5867382608993735,0.3971959029480876,0.5889360641836656,0
0.3945611746774294,0.8432374845729674,0.4790974834240213,0.2862549684018628,0.8683726715759804,0
0.9862574382424112,0.6949642049253917,0.8274702976893098,0.9071318457985867,0.4068367257902926,1
0.7600730637770614,0.167068574770054,0.905876021385054,0.3419522114191664,0.3440883056216645,0
0.2809194958264209,0.872295404489942,0.004807534177538,0.0651770068282916,0.1957796922987922,0
0.6202723114595825,0.6753265756216971,0.5431892772599023,0.0423729862937145,0.8018881344756413,0
0.323702259394192,0.0320403624081792,0.34157626687302,0.4001768605074609,0.1304493198776403,0
0.180330784409988,0.0847979642774494,0.4287887905840789,0.436745589280148,0.6212870060168623,1
0.3084345796055189,0.528859232765011,0.8100692980615575,0.0265914835470163,0.0456438857622829,0
0.0231862938639227,0.4990216918827698,0.237359455319925,0.1930673965381899,0.5264908987858747,0
0.8142280809253679,0.3701000683921917,0.8188489248728766,0.0769075116608366,0.2891025351477383,1
0.2506064275782861,0.3436955523888302,0.4030861621266911,0.749948731460323,0.91753705521386,0
0.3922472223033079,0.1083206486142922,0.8531832119466797,0.1471778061121766,0.2215561918099448,0
0.0659184799613774,0.8962252444450324,0.3091743630174435,0.8157441634085907,0.5118764194711247,0
0.6454991799574158,0.4757572031530777,0.1250511881307465,0.7154770435426172,0.4731559322083769,0
0.1830570225074291,0.0591999396443897,0.7682190917980901,0.3875953317215516,0.9549777049344012,1
0.4673821465869454,0.2837981028953773,0.4296077540294876,0.4097754574227377,0.2670989469276728,0
0.4339997050770605,0.34991356365818,0.8127311445348325,0.5993741030007487,0.5882557394867626,0
0.4519453584468974,0.5568743349288086,0.2750849309625157,0.0949841846338207,0.0866220670783931,0
0.4734697316556516,0.5971242864797377,0.7074042734146417,0.3967911167786176,0.0383099629225317,1
0.1656188950365811,0.6047349152073885,0.3237144164964374,0.0457018986844237,0.8582544390733293,0
0.150933882683229,0.2083003028575862,0.6128570469305319,0.302074616928391,0.0834273096256844,0
0.4294676885150057,0.7587735932752769,0.10480675481848,0.3526300985988568,0.1667066905715326,0
0.1193378404115098,0.216148559588893,0.2827841619010247,0.5824332394687234,0.9015035536853984,0
0.2619905432478168,0.9564770979432516,0.0876580615772592,0.0068526616907279,0.4283009279342418,0
0.9596937379369014,0.2372057488312503,0.3256680816240462,0.2409828181062311,0.2328900120961535,1
0.281971721218808,0.7981868461174569,0.577639583968892,0.0649402330188214,0.9998428340216056,0
0.7584213962776891,0.8506827003390827,0.8198346901986607,0.584597940882184,0.964014090810984,1
0.0733540074769325,0.6695304698148473,0.5986037300297694,0.9919493390179236,0.3821279270493234,1
0.1658435366269534,0.6790072589989365,0.8868748090041658,0.7164006208195903,0.5806778539621791,1
0.6079349028742661,0.7204054140427827,0.1334247881969997,0.0861855755625874,0.8315910035002078,1
0.0525952946064371,0.7683185434905967,0.0355498353621127,0.0407157239893389,0.5674577466526884,0
0.4914976575736509,0.4782445164945165,0.2063492930045416,0.3158056649957095,0.8824774928039902,1
0.9171329922832778,0.0177301084193221,0.4730517007676276,0.3165553601297093,0.0333378157749326,0
0.5488932022799236,0.4386160245067184,0.4132525417319344,0.2200290117747569,0.6930688426904831,0
0.6015691646981632,0.7537683014225012,0.4141793798956261,0.7012902252296265,0.7528799442865977,0
0.8536469511775376,0.6088463206275357,0.1014384297963864,0.4222903211284146,0.3758044057127486,1
0.7014275775379485,0.1044176904728299,0.0954684982607807,0.1923637820076332,0.1502677860264449,0
0.4356852594807536,0.7972448473436328,0.2615328675394621,0.9407939086352304,0.2182718382955972,1
0.5102163212683304,0.3138933048374094,0.754934779398307,0.7721225812290401,0.7269666155185015,1
0.1791489544939632,0.1445324076517613,0.2954531806554771,0.5059943241453787,0.0685102963585452,0
0.1685695201928139,0.38730480384654,0.1001401799455495,0.9481828071024546,0.1452326952910115,0
0.2601358089904658,0.0392781466581555,0.1797121986105629,0.6044002522631264,0.7661096211295633,0
0.7842575776574328,0.5166986895064051,0.6240239937806032,0.2235439481908464,0.5242556841144026,1
0.1733426317801251,0.6558023797637981,0.5840447808470963,0.7999707151569722,0.2651641015398733,0
0.0662840432204974,0.4274150591727359,0.5920163498039085,0.1203796201441119,0.0552039087095213,0
0.0924328367750685,0.4055626872875103,0.9938946104660462,0.9413757836726367,0.9842755157509616,0
0.6440024391631869,0.9125587699557536,0.0512131705891447,0.6482966631507577,0.5239355748889708,1
0.1863244195443025,0.7041760615253452,0.3196055355861391,0.5375313543519997,0.0059947249923433,0
0.1658183257831922,0.8683082681683623,0.2183670944925723,0.7425490618870723,0.9786766026411168,0
0.2147928524111555,0.5267483852454262,0.9413926921651624,0.8160959578107108,0.9559450854797392,1
0.6431042242041568,0.4301842397104681,0.2123574719089342,0.0743218981522815,0.2986534919093029,1
0.7492226356381263,0.3337697107810791,0.7770665436668438,0.0315322614652335,0.9657209704226905,1
0.0134047904490671,0.1328925315813307,0.7032427708347366,0.7019737053459114,0.8181554866519425,0
0.8005209260854036,0.0170580723480848,0.4697303051991983,0.593490071067404,0.9339503812865204,1
0.7184878558861031,0.1695299129030444,0.8274869582818979,0.5111556914618242,0.7443279368061432,1
0.8373915489749728,0.2167389594907384,0.5683937695145735,0.6406827202276648,0.8912568676879079,1
0.108601681928464,0.507439422099485,0.8203931595190274,0.779574405318665,0.964470561094621,0
0.6266530631871968,0.2141184511090746,0.5793482218364434,0.6291834497120603,0.1177373969798355,1
0.088801485720562,0.5320337988573036,0.1403380621739596,0.0511995725740195,0.6314628619294714,0
0.830416133829204,0.1571323096199013,0.2950997496286701,0.0453740470345587,0.2512096062558751,1
0.4007357032254581,0.5949210942786062,0.8432146701756675,0.0146443282952704,0.0580735626829876,0
0.5062554629337578,0.2334126425498534,0.989673834549063,0.0177015150855207,0.753535022061396,1
0.479258119916073,0.7993916921756002,0.2428147449032913,0.7338057717898864,0.3945373545410986,0
0.7538520843603359,0.0004642437589207,0.894180207874762,0.5665740561619724,0.3139293919463614,1
0.3050624928870205,0.7813521945529293,0.1426947851065569,0.2313559500989216,0.8011667821476717,0
0.0170255310375092,0.1160950712858605,0.630961917659525,0.1816089118565148,0.0077858405059521,0
0.2438617822763027,0.3815667604123217,0.3572113677654431,0.2957706056461268,0.1165963077860714,0
0.1955484082171572,0.5996522224740409,0.7188390661350711,0.6577984598067195,0.362440926847978,0
0.5661201988651725,0.0892514724203705,0.2305605549049146,0.1111805322470821,0.0366755328108138,0
0.3551027338096889,0.234108387630622,0.0321392590095588,0.3469365465032858,0.9945406206041394,0
0.6510628417669878,0.3242762767237339,0.1845680694720999,0.9331625078200296,0.9899685928963384,1
0.4725910304047079,0.5329862299637659,0.8726060129535446,0.9256809876638143,0.2056287712028069,1
0.8536430904195889,0.4854515352098817,0.0857542199924357,0.3970370224641616,0.5608448450472497,0
0.3796107705233168,0.3663575112680757,0.1410187738718243,0.0243682642904163,0.7942667345966998,1
0.7033072964561866,0.7493361700585958,0.5398452822864226,0.8547907063209708,0.2696368175097335,1
0.9582690657238394,0.7902969859004039,0.1508064742427184,0.3209768153039101,0.5104456771605856,0
0.4837858450421798,0.4631504241430767,0.8391917677376233,0.3054653396731864,0.9240143564369512,1
0.8597449371944605,0.3172153794212461,0.6524478203064195,0.1697748775987495,0.2644290182134582,1
0.8801155331177114,0.9270388945894844,0.9675428808699036,0.7038525147081374,0.4562625006603956,1
0.618648955016651,0.8553022563436616,0.3766531036844345,0.945461589539708,0.5009820667189635,1
0.7883005975999996,0.9250980913665278,0.3359565595548595,0.2655692614533576,0.9503453129203492,1
0.3401950042191888,0.6984702287705901,0.2690501352943653,0.844875643758362,0.6653030192283838,1
0.825350160448236,0.0569316193623447,0.1799966547988783,0.2072423177488681,0.8935720183331176,0
0.5304429022405046,0.4187586939177056,0.6614810369228699,0.4185890700700876,0.9076649861400352,1
0.7978799681507135,0.1395245568476572,0.7254675541808232,0.3864800180673721,0.7221384514746139,0
0.1405240094847739,0.1655398473344487,0.3882147574510252,0.7809953661455645,0.7107834157027725,0
0.486219182513751,0.406704017140942,0.6066084007383039,0.6043813308022185,0.3896411577394516,1
0.7209280121184051,0.7392093495163463,0.0275753159586904,0.7120008900021344,0.2851475674619042,0
0.2756120333066518,0.5086350968714661,0.5052219846259094,0.8166834491341824,0.5415145467226307,0
0.9805087796338184,0.3677701569532461,0.7432177318490016,0.7476033062517056,0.4687408495697649,1
0.9580119204220436,0.4682311609663671,0.1309001456491987,0.3950230433670417,0.8112862223178221,0
0.6023184931605113,0.1344454907650548,0.3489531649140568,0.949427825181386,0.0423581417837284,0
0.5410258132722496,0.9897834497898192,0.4352386989250549,0.8712983063131828,0.4916564293059896,1
0.976460212140536,0.7995147933241334,0.4927234374619971,0.5453226313021506,0.7355291415665133,1
0.0724207716775312,0.7212908375558486,0.470541028697591,0.0703629560175951,0.1571655057104047,0
0.6447577149141956,0.2147366533465012,0.5680472162383929,0.2569655120359342,0.0350818137263639,0
0.6170806257942094,0.9315293287834586,0.1377830348042391,0.6432440753497121,0.355820960083805,1
0.7537739767988576,0.3354634974173469,0.8027829784686767,0.6063894774517926,0.8817658755394602,1
0.0872722934496149,0.9205355927589915,0.788425125719114,0.6129574993873214,0.4605020754142241,1
0.7413900192656927,0.0809830251004971,0.3395945378993085,0.8495584487898067,0.7916526435158636,0
0.8360395955382135,0.5387509478534201,0.3579689837594042,0.8079120219038692,0.7686014475207994,1
0.0586663231897579,0.5963738153347303,0.0677083848677152,0.4872901067072381,0.4151695593195139,0
0.7379730382319174,0.3749151079937438,0.4285593642539025,0.4901847181447606,0.7696145612218727,1
0.8359030491748652,0.5993028943671449,0.6796650859664434,0.4509941558199123,0.8772380557282777,1
0.3558098375953493,0.9338861525848248,0.9309744516231644,0.7012549918302358,0.5167758170049495,1
0.5767514217612195,0.2604472718457259,0.9527881699737524,0.9740208998043188,0.4510931460197079,1
0.9001216253797925,0.769693359671015,0.395829059222273,0.4411118348833825,0.9553687994687832,1
0.5732260206933856,0.987621269241484,0.0706345335248025,0.8534193544201082,0.461770865666592,0
0.4007544793660836,0.0014218121496786,0.4350457053553718,0.2369999305330283,0.1285378067142571,0
0.772790148248379,0.5413027408615158,0.742850011647453,0.6634335331914781,0.7885403248615703,1
0.6604853077113237,0.8033159085345112,0.630047786142163,0.6297727285958988,0.0797406062939539,1
0.5051847289759721,0.0830359745765733,0.9982731801554529,0.1041456886659786,0.3414254658661236,0
0.9535201223625752,0.8976638619229308,0.3195087252388909,0.2369861222308328,0.7773439470480802,1
0.3920241312172302,0.2006921697695144,0.6169542498213639,0.4678033219400531,0.0480214010200727,0
0.7971202743148854,0.5871252067457868,0.6090699947485424,0.6741187033814587,0.1479694358153178,1
0.1820784866777008,0.2729441790347642,0.224299253842795,0.4158560796178687,0.8529311960109317,0
0.8637771586488981,0.596022777653667,0.1523906454980008,0.5535739726710335,0.5672750338586265,1
0.6675617810620132,0.0060821211862455,0.5755493863798676,0.1958205691860841,0.1262856800455956,1
0.8008736552060794,0.8248049259672261,0.6296953014136046,0.5061510435042652,0.3927287767866646,0
0.0797099865156771,0.403386014471076,0.4320603465289451,0.6208628017507033,0.2415218090236174,0
0.9173369636064268,0.5253348596593755,0.6015999897198829,0.1482635830910555,0.4075917601440691,1
0.3967039248982881,0.976430504469006,0.0966303652694581,0.0991649302080005,0.3555356432401512,0
0.2434158846227146,0.6576651275174564,0.3031177455934466,0.3816173117142615,0.8063148682993588,0
0.6627642335066328,0.1871190628079609,0.068443215676183,0.2903263328215074,0.4691819156122522,0
0.3285449890756892,0.1883544012666091,0.523431218790046,0.3182196052580102,0.1844058808854668,0
0.1448999696310426,0.4894229752122497,0.4794777718308441,0.1598770553252012,0.3424926084711645,0
0.3299059026479297,0.9764366905303794,0.2244005666490414,0.5055740614097645,0.741741239691624,0
0.1666049931631174,0.2154536544659221,0.478144417085119,0.886063511002014,0.9607449256718896,0
0.1202261233516164,0.8936276505399505,0.3480948167475343,0.8624108952638202,0.4808622765856071,0
0.5050816504489214,0.0960545387320187,0.8806919364260682,0.9546658857025808,0.8802967043134884,0
0.1641177619521292,0.0252461309974574,0.5456206042816611,0.3021011610269727,0.4346914443913899,1
0.0083581742805913,0.6700725399876208,0.3746987852627566,0.743825511323073,0.2522269109934767,0
0.5959794699949164,0.8752233691611573,0.953964359552526,0.2640678315281309,0.7964272060711767,1
0.5095137659047904,0.995465860982052,0.4306410064490675,0.0467317777266734,0.0462359572912556,0
0.6563799033302161,0.3778138086835299,0.3640713848813772,0.3657335726025148,0.9969039656167924,0
0.7022523891013471,0.3640969878670651,0.8321365604644971,0.5678401694290617,0.6103140019471915,1
0.95761111496741,0.152360222160895,0.5868711165849356,0.0367369296154719,0.2018163422704818,0
0.0442066914189491,0.7086094976395134,0.6840588912390414,0.4747637150932331,0.4074381204135753,0
0.4440746592889329,0.7998304532226597,0.5335288891073927,0.1177248344184968,0.0191131341805697,1
0.2227013508145506,0.5374878887992629,0.775916763082949,0.3799346388871637,0.3479449125777305,1
0.6121012491759825,0.0621450210804499,0.7785160021724172,0.430081300671075,0.7998236790427109,1
0.4124169941644109,0.6880333064740012,0.7062115966388319,0.1341753961401193,0.6716462969442454,1
